"Code","Symbol","Industry","Board"
"15505001.VA","INTRA","Unknown","Unknown"
"17362203.VA","RETSA INVERSIONES","Unknown","Unknown"
"15599301.BI","INV NUNEZ DE BALBOA","Unknown","Unknown"
"18493603.BI","ZAYER N","Unknown","Unknown"
"18436401.BI","VIUDA DE GASTEL","Unknown","Unknown"
"13213001.BI","SEFANITRO","Unknown","Unknown"
"11629103.VA","CARHEBAPE 1 R","Unknown","Unknown"
"16246203.BI","METALES IB ARANZADI","Unknown","Unknown"
"16936501.VA","PESIVER","Unknown","Unknown"
"16104503.BI","INVERMAR N","Unknown","Unknown"
"15417601.VA","INMOB MARO","Unknown","Unknown"
"15505001.BI","INTRA","Unknown","Unknown"
"13821503.VA","FINEX N","Unknown","Unknown"
"13972001.VA","FRIO INDUSTRIAL","Unknown","Unknown"
"18092001.VA","ECONOMICA DAMM","Unknown","Unknown"
"13968000.BI","FRIGORIFICOS VIGO","Unknown","Unknown"
"11489801.VA","BLUMAQ","Unknown","Unknown"
"12568001.VA","DALT","Unknown","Unknown"
"11841701.BI","CERAMICA VIVES","Unknown","Unknown"
"16867201.VA","PASCUAL HERMANOS","Unknown","Unknown"
"10914601.VA","ALVI","Unknown","Unknown"
"11367603.BI","BANKOA","Unknown","Unknown"
"17440001.BC","RUSTICAS","Unknown","Unknown"
"15815001.BC","LEFA","Unknown","Unknown"
"11048013.BC","CIA LOG DE HID -A-","Unknown","Unknown"
"13380701.BI","EUROCIS","Unknown","Unknown"
"23103.MC","META4 NV","Unknown","MercadoContinuo"
"11710001.BI","SMURFIT NERVION A","Unknown","Unknown"
"11493401.BI","UNITED DUTCH ESP","Unknown","Unknown"
"11048021.BI","Logistica De Hidrocarburos-D","Unknown","Unknown"
"15558001.MA","CINSA","Unknown","Madrid"
"16396001.BI","MINERSA","Unknown","Unknown"
"15296001.MA","AYCO GR INMOB","Unknown","Madrid"
"17326501.BI","REGIONAL INV N","Unknown","Unknown"
"LFG.MC","Lafarge SA","Unknown","MercadoContinuo"
"13380701.VA","EUROCIS","Unknown","Unknown"
"16551603.VA","NAVALCUDIA INV R","Unknown","Unknown"
"RDM-Q.MC","RENO DE MEDICI RCV","Unknown","MercadoContinuo"
"18256101.BI","URBI","Unknown","Unknown"
"11278403.BI","BNP-ESPANA S.A.","Unknown","Unknown"
"11048013.VA","CIA LOG DE HID -A-","Unknown","Unknown"
"15558001.BI","CINSA","Unknown","Unknown"
"11048013.BI","CIA LOG DE HID -A-","Unknown","Unknown"
"15996501.VA","MANUFACT ESTAMBRE","Unknown","Unknown"
"13295501.VA","Cevasa (Esp Vivend Alquil","Unknown","Unknown"
"14694001.BI","Hullera Vasco Leonesa","Unknown","Unknown"
"17440001.VA","RUSTICAS","Unknown","Unknown"
"17326501.VA","REGIONAL INV N","Unknown","Unknown"
"15558001.VA","CINSA","Unknown","Unknown"
"16207103.VA","MEJANA N","Unknown","Unknown"
"18002003.VA","TRANSFESA R","Unknown","Unknown"
"11278403.VA","BNP-ESPANA S.A.","Unknown","Unknown"
"10735003.BC","AGUAS SABADELL R-A-","Unknown","Unknown"
"14763501.BI","IEG","Unknown","Unknown"
"17406601.BI","DOCUMENT ON DEMAND","Unknown","Unknown"
"11048013.MA","CIA LOG DE HID -A-","Unknown","Madrid"
