"Code","Symbol","Industry","Board"
"VNP.TO","5N Plus Inc.","Equity","Toronto"
"VNR.TO","Valener Inc.","Equity","Toronto"
"VRX.TO","Valeant Pharm Int'l","Equity","Toronto"
"VSN.TO","Veresen Inc.","Equity","Toronto"
"VXS.TO","ViXS Systems Inc. J","Equity","Toronto"
"WB.TO","Whistler Blackcomb","Equity","Toronto"
"WCM-A.TO","Wilmington Cap A NV","Equity","Toronto"
"WCM-B.TO","Wilmington Cap B","Equity","Toronto"
"WCP.TO","Whitecap Resources J","Equity","Toronto"
"WDN.TO","Waldron Enegry J","Equity","Toronto"
"WDO.TO","Wesdome Gold Mines","Equity","Toronto"
"WEF.TO","Western Forest Prod","Equity","Toronto"
"WEQ.TO","WesternOne Inc.","Equity","Toronto"
"WEW.TO","Webtech Wireless Inc.","Equity","Toronto"
"WFC.TO","Wall Financial Corp.","Equity","Toronto"
"WFS.TO","World Fin Split Cl A","Equity","Toronto"
"WFT.TO","West Fraser Timber","Equity","Toronto"
"WG.TO","Wellgreen Platinum J","Equity","Toronto"
"WIN.TO","Wi-Lan Inc.","Equity","Toronto"
"WIR-U.TO","WPT Industrl REIT US","Equity","Toronto"
"WJA.TO","WestJet Airlines Ltd.","Equity","Toronto"
"WJA-A.TO","WestJet Airline Vary","Equity","Toronto"
"WJX.TO","Wajax Corp.","Equity","Toronto"
"WLC.TO","Westrn Lithium USA J","Equity","Toronto"
"WM.TO","Wallbridge Mng Co J","Equity","Toronto"
"WN.TO","Weston George","Equity","Toronto"
"WPK.TO","Winpak Ltd.","Equity","Toronto"
"WPT.TO","Westport Innovations","Equity","Toronto"
"WPX.TO","Wstrn Potash Corp. J","Equity","Toronto"
"WRG.TO","Western Energy Serv","Equity","Toronto"
"WRN.TO","Wstrn Copper & Gld J","Equity","Toronto"
"WS.TO","Wildcat Silver J","Equity","Toronto"
"WSP.TO","WSP Global Inc.","Equity","Toronto"
"WTE.TO","Westshore Terminals","Equity","Toronto"
"X.TO","TMX Group Ltd.","Equity","Toronto"
"XDC.TO","Xtreme Drill&Coil J","Equity","Toronto"
"XHG.TO","Star Hedge Mgr II ","Equity","Toronto"
"XHM-A.TO","Star Hedge Mgr Cl A","Equity","Toronto"
"XMF-A.TO","M Split Corp. 14 Cap","Equity","Toronto"
"XRC.TO","Exeter Resource J","Equity","Toronto"
"XRG.TO","Xinergy Ltd. J","Equity","Toronto"
"XSR.TO","Sirius XM Cda A SV J","Equity","Toronto"
"XTC.TO","Exco Technologies","Equity","Toronto"
"XTD.TO","TDb Split Cl A","Equity","Toronto"
"XTG.TO","Xtra-Gold Resource J","Equity","Toronto"
"XYM.TO","Star Prtfolio YldMgr","Equity","Toronto"
"Y.TO","Yellow Pages Ltd.","Equity","Toronto"
"YCM.TO","Commerce Split Cap","Equity","Toronto"
"YGR.TO","Yangarra Res Ltd.","Equity","Toronto"
"YMI.TO","Yellowhead Mining J","Equity","Toronto"
"YOU-UN.TO","Yield Advantage Un","Equity","Toronto"
"YP-UN.TO","YIELDPLUS Income Un","Equity","Toronto"
"YRB-A.TO","Yorbeau Res Cl A J","Equity","Toronto"
"YRI.TO","Yamana Gold Inc.","Equity","Toronto"
"ZAR.TO","Zargon Oil & Gas Ltd.","Equity","Toronto"
"ZAZ.TO","Zazu Metals Corp. J","Equity","Toronto"
"ZCL.TO","ZCL Composites Inc.","Equity","Toronto"
"ZNC.TO","Zincore Metals Inc J","Equity","Toronto"
"AXF.TO","1stAsst Cda Brbl Un","Fund","Toronto"
"AXF-A.TO","1stAsst Cda Brbl Adv","Fund","Toronto"
"BKL.TO","PwrShr SrLoan(C Hdg)","Fund","Toronto"
"BXF.TO","1stAst 1-5GvtStBndUn","Fund","Toronto"
"BXF-A.TO","1stAst 1-5GvtStBndAd","Fund","Toronto"
"CBB.TO","1stAst CoreBalncd Un","Fund","Toronto"
"CBB-A.TO","1stAssetCoreBlncd Ad","Fund","Toronto"
"CBD.TO","iShares IncmCore Un","Fund","Toronto"
"CBD-A.TO","iShares IncmCore Adv","Fund","Toronto"
"CBH.TO","iShre 1-10CorpBnd Un","Fund","Toronto"
"CBH-A.TO","iShre 1-10CorpBnd Ad","Fund","Toronto"
"CBN.TO","iShares GrowCore Un","Fund","Toronto"
"CBN-A.TO","iShares GrowCore Adv","Fund","Toronto"
"CBO.TO","iShre 1-5 CorpBnd Un","Fund","Toronto"
"CBO-A.TO","iShre 1-5CorpBnd Ad","Fund","Toronto"
"CBQ.TO","iShares BRIC Indx Un","Fund","Toronto"
"CBQ-A.TO","iShares BRIC Adv Un","Fund","Toronto"
"CBR.TO","iShare BrdCommdty Un","Fund","Toronto"
"CBR-A.TO","iShare BrdCommdty Ad","Fund","Toronto"
"CBU.TO","1st Asset CanBanc A","Fund","Toronto"
"CDZ.TO","iShr CdnDivAristo Un","Fund","Toronto"
"CDZ-A.TO","iShare CdnDivAristAd","Fund","Toronto"
"CED.TO","1st AstCoreCdn Eq Un","Fund","Toronto"
"CED-A.TO","1st AstCoreCdn Eq Ad","Fund","Toronto"
"CES.TO","1st AstCoreUSEqtC$Un","Fund","Toronto"
"CES-A.TO","1st AstCoreUSEq C$Ad","Fund","Toronto"
"CES-B.TO","1st AstCoreUSEqC$U-H","Fund","Toronto"
"CES-D.TO","1st AstCoreUSEqC$UHA","Fund","Toronto"
"CES-U.TO","1st AstCoreUS$U-H Un","Fund","Toronto"
"CES-V.TO","1st AstCoreUS$U-H Ad","Fund","Toronto"
"CEW.TO","iShares EqWeight Un ","Fund","Toronto"
"CEW-A.TO","iShares EqWeight Adv","Fund","Toronto"
"CGL.TO","iShare GldBulHdgd Un","Fund","Toronto"
"CGL-C.TO","iShare GldBul Nn-Hdg","Fund","Toronto"
"CGR.TO","iShares GlblRlEst Un","Fund","Toronto"
"CGR-A.TO","iShare GlblRlEst Adv","Fund","Toronto"
"CHB.TO","iShr US HiYldIncm Un","Fund","Toronto"
"CHB-A.TO","iShr US HiYldIncm Ad","Fund","Toronto"
"CHI.TO","iShares ChinaCap Un","Fund","Toronto"
"CHI-A.TO","iShares ChinaCap Adv","Fund","Toronto"
"CIE.TO","iShare IntlFndmnt Un","Fund","Toronto"
"CIE-A.TO","iShare IntlFndmnt Ad","Fund","Toronto"
"CIF.TO","iShares GlbInfras Un","Fund","Toronto"
"CIF-A.TO","iShare GlbInfras Adv","Fund","Toronto"
"CJP.TO","iShares JapFndmnt Un","Fund","Toronto"
"CJP-A.TO","iShares JapFndmntlAd","Fund","Toronto"
"CLF.TO","iShre 1-5 GovtBnd Un","Fund","Toronto"
"CLF-A.TO","iShre 1-5 GovtBnd Ad","Fund","Toronto"
"CLG.TO","iShre 1-10GovtBnd Un","Fund","Toronto"
"CLG-A.TO","iShre 1-10GovtBnd Ad","Fund","Toronto"
"CLO.TO","iShares Oil Sands Un","Fund","Toronto"
"CLO-A.TO","iShares Oil Sand Adv","Fund","Toronto"
"CLU.TO","iShares US Fndmtl Un","Fund","Toronto"
"CLU-A.TO","iShares US Fndmtl Ad","Fund","Toronto"
"CLU-B.TO","iShares US Fndmntl B","Fund","Toronto"
"CLU-C.TO","iShares US Fndmntl C","Fund","Toronto"
"CMR.TO","iShares MoneyMkt Un","Fund","Toronto"
"CMR-A.TO","iShares MoneyMkt Adv","Fund","Toronto"
"CMW.TO","iShares GlobalMng Un","Fund","Toronto"
"CMW-A.TO","iShare GlobalMng Adv","Fund","Toronto"
"COW.TO","iShares GlblAgri Un","Fund","Toronto"
"COW-A.TO","iShares GlblAgri Adv","Fund","Toronto"
"CPD.TO","iShares CdnPref Un","Fund","Toronto"
"CPD-A.TO","iShares CdnPref Adv","Fund","Toronto"
"CRQ.TO","iShares CdnFndmntlUn","Fund","Toronto"
"CRQ-A.TO","iShare CdnFndmntl Ad","Fund","Toronto"
"CSD.TO","iShares ShDuratn Un","Fund","Toronto"
"CSD-A.TO","iShares Sh Duratn Ad","Fund","Toronto"
"CUD.TO","iShare US DivGrow Un","Fund","Toronto"
"CUD-A.TO","iShare US DivGro Adv","Fund","Toronto"
"CVD.TO","iShares ConvBond Un","Fund","Toronto"
"CVD-A.TO","iShares ConvBond Adv","Fund","Toronto"
"CWO.TO","iShares EmergMkts Un","Fund","Toronto"
"CWO-A.TO","iShares EmrgMkts Adv","Fund","Toronto"
"CWW.TO","iShares GlblWater Un","Fund","Toronto"
"CWW-A.TO","iShares GlbWater Adv","Fund","Toronto"
"CXF.TO","1st Asset ConvBnd Un","Fund","Toronto"
"CXF-A.TO","1st Asst ConvBnd Adv","Fund","Toronto"
"CYH.TO","iShares GlblMoDiv Un","Fund","Toronto"
"CYH-A.TO","iShares GlblMoDiv Ad","Fund","Toronto"
"DCD-UN.TO","1st Asset Divers Un","Fund","Toronto"
"DLR.TO","Horizon US$ Cur A Un","Fund","Toronto"
"DLR-U.TO","Horizon US$Cur A USF","Fund","Toronto"
"DXM.TO","1stAsst MornstrDiv30","Fund","Toronto"
"DXM-A.TO","1stAsst MornDiv30Adv","Fund","Toronto"
"EB-UN.TO","1stAst HamCpEU FndUn","Fund","Toronto"
"ELV.TO","PwrShr S&P EmrgMkts","Fund","Toronto"
"ETP.TO","1st Tr Glb RskMngeUn","Fund","Toronto"
"ETP-A.TO","1st Tr Glb RskMngeAd","Fund","Toronto"
"EUR.TO","1st TrAlphDEX EU Div","Fund","Toronto"
"EUR-A.TO","1st TrAlphDX EUDivAd","Fund","Toronto"
"EXM.TO","1st Ast MornstrBndUn","Fund","Toronto"
"EXM-A.TO","1st Ast MornstrBndAd","Fund","Toronto"
"FAI.TO","1st AstActUtilInfrUn","Fund","Toronto"
"FAI-A.TO","1st AstActUtilInfrAd","Fund","Toronto"
"FAO.TO","1st AsstActvCredt Un","Fund","Toronto"
"FAO.V.TO","1st AstActvCrdtUS$Ad","Fund","Toronto"
"FAO-A.TO","1st AstActvCrdtCA$Ad","Fund","Toronto"
"FAO-U.TO","1st AsstActvCredt US","Fund","Toronto"
"FCR.TO","First Capital Realty","Fund","Toronto"
"FDE.TO","1st Tr AlphEmrgMktUn","Fund","Toronto"
"FDE-A.TO","1st Tr AlphEmrgMktAd","Fund","Toronto"
"FDS-UN.TO","1st Tr Glbl DivSkr A","Fund","Toronto"
"FDV.TO","1st AsstActvCADiv Un","Fund","Toronto"
"FDV-A.TO","1st AsstActvCADiv Ad","Fund","Toronto"
"FDY.TO","1st Tr AlphCdnDiv+Un","Fund","Toronto"
"FDY-A.TO","1st Tr AlphCdnDiv+Ad","Fund","Toronto"
"FHB.TO","1stAst HamCpEU ETFUn","Fund","Toronto"
"FHB-A.TO","1stAst HamCpEU ETFAd","Fund","Toronto"
"FHC.TO","1stTr AlpDEX US Stpl","Fund","Toronto"
"FHD.TO","1stTr AlpDEX US Dscr","Fund","Toronto"
"FHE.TO","1stTrAlphDEX US Engy","Fund","Toronto"
"FHF.TO","1stTr AlphDEX US Fin","Fund","Toronto"
"FHG.TO","1stTr AlphDEX US Ind","Fund","Toronto"
"FHH.TO","1stTr AlpDEX US Hlth","Fund","Toronto"
"FHM.TO","1stTr AlpDEX US Mtrl","Fund","Toronto"
"FHQ.TO","1stTr AlpDEX US Tech","Fund","Toronto"
"FHU.TO","1stTr AlpDEX US Util","Fund","Toronto"
"FHY.TO","1st Tr ShDurYld Bnd","Fund","Toronto"
"FHY-A.TO","1st Tr ShDurYldBnd A","Fund","Toronto"
"FIE.TO","iShares CdnFinMo Un","Fund","Toronto"
"FIE-A.TO","iShares CdnFinMo Adv","Fund","Toronto"
"FLI.TO","1st Ast US&CdaLifeco","Fund","Toronto"
"FLI-A.TO","1stAst US&CdaLfecoAd","Fund","Toronto"
"FNM-UN.TO","1st Natl MtgInvst Un","Fund","Toronto"
"FRF.TO","1st AsstActvCA Rl Un","Fund","Toronto"
"FRF-A.TO","1st AsstActvCA Rl Ad","Fund","Toronto"
"FSD-UN.TO","1st TrAdv ShDur A Un","Fund","Toronto"
"FSL.TO","1st Tr SnrLoan Cad-H","Fund","Toronto"
"FSL-A.TO","1st Tr SnrLoanC-H Ad","Fund","Toronto"
"FSV.TO","FirstService Corp. SV","Fund","Toronto"
"FUD.TO","1st Tr AlphUSDiv+ Un","Fund","Toronto"
"FUD-A.TO","1st Tr AlphUSDiv+Adv","Fund","Toronto"
"FXF.TO","1stAsset Can-Fin Un","Fund","Toronto"
"FXF-A.TO","1stAsst CanFin AdvUn","Fund","Toronto"
"FXM.TO","1stAst MornCdaVal Un","Fund","Toronto"
"FXM-A.TO","1stAst MornCdaVal Ad","Fund","Toronto"
"GXF.TO","1stAsst Govt Brbl Un","Fund","Toronto"
"GXF-A.TO","1stAsst Govt Brbl Ad","Fund","Toronto"
"HAA.TO","Horizon DiversIncmUn","Fund","Toronto"
"HAA-A.TO","Horizon DivrsIncm Ad","Fund","Toronto"
"HAB.TO","Horizon CorpBnd E Un","Fund","Toronto"
"HAB-A.TO","Horizons CorpBnd Adv","Fund","Toronto"
"HAC.TO","Horizon Seasonl E Un","Fund","Toronto"
"HAC-A.TO","Horizons Seasonl Adv","Fund","Toronto"
"HAD.TO","Horizon ActvCdnBndUn","Fund","Toronto"
"HAD-A.TO","Horizon ActvCdnBndAd","Fund","Toronto"
"HAF.TO","Horizon ActiveGlbl E","Fund","Toronto"
"HAF-A.TO","Horizon ActiveGlb Ad","Fund","Toronto"
"HAJ.TO","Horizon ActvEmrgDvUn","Fund","Toronto"
"HAJ-A.TO","Horizon ActvEmrgDvAd","Fund","Toronto"
"HAL.TO","Horizons Cdn Div E","Fund","Toronto"
"HAL-A.TO","Horizons Cdn Div Adv","Fund","Toronto"
"HAU.TO","Horizons ActvUSDiv E","Fund","Toronto"
"HAU-A.TO","Horizons ActvUSDivAd","Fund","Toronto"
"HAZ.TO","Horizon GlblDiv E Un","Fund","Toronto"
"HAZ-A.TO","Horizons GlblDiv Adv","Fund","Toronto"
"HBB.TO","Horizon Cdn SlctUniv","Fund","Toronto"
"HBD.TO","Horizon Gld Bear+ Un","Fund","Toronto"
"HBR.TO","Horizn Ausp Cmdty Un","Fund","Toronto"
"HBR-A.TO","Horizn AuspCmdty Adv","Fund","Toronto"
"HBU.TO","Horizon Gld Bull+ Un","Fund","Toronto"
"HEA.TO","Horizon IncmEq CAD E","Fund","Toronto"
"HEA.V.TO","Horizon IncEqUSD Adv","Fund","Toronto"
"HEA-A.TO","Horizon IncmEqCAD Ad","Fund","Toronto"
"HEA-U.TO","Horizon IncmEq USD E","Fund","Toronto"
"HED.TO","Horizon BetaEngyBear","Fund","Toronto"
"HEE.TO","Horizons Incm Engy E","Fund","Toronto"
"HEE-A.TO","Horizons IncmEgy Adv","Fund","Toronto"
"HEF.TO","Horizons Incm Fin E","Fund","Toronto"
"HEF-A.TO","Horizons IncmFin Adv","Fund","Toronto"
"HEJ.TO","Horizons Intl Eqty E","Fund","Toronto"
"HEJ-A.TO","Horizons Intl Eq Adv","Fund","Toronto"
"HEP.TO","Horizons Gold Prod E","Fund","Toronto"
"HEP-A.TO","Horizon EnhncGld Adv","Fund","Toronto"
"HEU.TO","Horizon BetaEngyBull","Fund","Toronto"
"HEW.TO","Horizons 60EqlWgt Un","Fund","Toronto"
"HEX.TO","Horizon Incm Eq E Un","Fund","Toronto"
"HEX-A.TO","Horizon EnhncEqty Ad","Fund","Toronto"
"HFD.TO","Horizon BetaFin Bear","Fund","Toronto"
"HFP.TO","Horizn ActFltgPref E","Fund","Toronto"
"HFP-A.TO","Horizn ActFltgPr Adv","Fund","Toronto"
"HFR.TO","Horizon FltgRtBnd Un","Fund","Toronto"
"HFR-A.TO","Horizons FltgBnd Adv","Fund","Toronto"
"HFU.TO","Horizon BetaFin Bull","Fund","Toronto"
"HGD.TO","Horizon BetaGld Bear","Fund","Toronto"
"HGU.TO","Horizon BetaGld Bull","Fund","Toronto"
"HGY.TO","Horizons GldYld E Un","Fund","Toronto"
"HGY-A.TO","Horizons Gld Yld Adv","Fund","Toronto"
"HHF.TO","Horizon MornstrHdg E","Fund","Toronto"
"HHF-A.TO","Horizon MornstrHg Ad","Fund","Toronto"
"HII.TO","Horizon Cdn Insdr Un","Fund","Toronto"
"HIU.TO","Horizon SP500Inverse","Fund","Toronto"
"HIX.TO","Horizons 60 Invrs A","Fund","Toronto"
"HMD.TO","Horizon Metal Br+ Un","Fund","Toronto"
"HMF.TO","Horizons AuspiceE Un","Fund","Toronto"
"HMF-A.TO","Horizons Auspice Adv","Fund","Toronto"
"HMU.TO","Horizon Metal Bul+Un","Fund","Toronto"
"HND.TO","Horizon NatGas Br+Un","Fund","Toronto"
"HNL.TO","Horizon Nth Logstc J","Fund","Toronto"
"HNU.TO","Horizon NatGas BulUn","Fund","Toronto"
"HNY.TO","Horizons NatGasYld E","Fund","Toronto"
"HNY-A.TO","Horizon NatGasYld Ad","Fund","Toronto"
"HOD.TO","Horizon CrdeOil BrUn","Fund","Toronto"
"HOG.TO","Horizn CdnMdStream A","Fund","Toronto"
"HOU.TO","Horizon CrdOil Bl+Un","Fund","Toronto"
"HPR.TO","Horizon Pref Cl E Un","Fund","Toronto"
"HPR-A.TO","Horizons Pref Adv Un","Fund","Toronto"
"HQD.TO","Horizons NASDQ100 Br","Fund","Toronto"
"HQU.TO","Horizons NASDQ100 Bl","Fund","Toronto"
"HSD.TO","Horizons S&P500 Br A","Fund","Toronto"
"HSL.TO","Horizn ActvFltLoan E","Fund","Toronto"
"HSL-A.TO","Horizn ActvFltLn Ad","Fund","Toronto"
"HSU.TO","Horizons S&P500 Bl A","Fund","Toronto"
"HTD.TO","Horizon US30yrBnd Br","Fund","Toronto"
"HUC.TO","Horizons CrudeOil Un","Fund","Toronto"
"HUF.TO","Horizons USFltgBndCA","Fund","Toronto"
"HUF.V.TO","Horizons USFltgBndAd","Fund","Toronto"
"HUF-U.TO","Horizons USFltgBndUS","Fund","Toronto"
"HUG.TO","Horizons COMEXGold A","Fund","Toronto"
"HUN.TO","Horizon NYMEX NatGas","Fund","Toronto"
"HUS.V.TO","Horizon US EqMnge Ad","Fund","Toronto"
"HUS-U.TO","Horizon US Eq Mnge E","Fund","Toronto"
"HUT.TO","Horizon CdnEqMnge E","Fund","Toronto"
"HUT-A.TO","Horizon CdnEqMnge Ad","Fund","Toronto"
"HUV.TO","Horizon ShTrm Futr A","Fund","Toronto"
"HUZ.TO","Horizons COMEXSlvr A","Fund","Toronto"
"HVI.TO","Horizons 500VIXSH Un","Fund","Toronto"
"HVU.TO","Horizon ShrtFutr Bl+","Fund","Toronto"
"HXD.TO","Horizon Beta60Bear A","Fund","Toronto"
"HXE.TO","Horizn S&PCapEngyIdx","Fund","Toronto"
"HXF.TO","Horizn S&PCapFin Idx","Fund","Toronto"
"HXS.TO","Horizons S&P500 Un","Fund","Toronto"
"HXS-U.TO","Horizon S&P500 US Un","Fund","Toronto"
"HXT.TO","Horizon S&P/TSX60 A","Fund","Toronto"
"HXT-U.TO","Horizon S&P/TSX60 US","Fund","Toronto"
"HXU.TO","Horizon Beta60Bull A","Fund","Toronto"
"HYI.TO","Horizon HighYldBnd E","Fund","Toronto"
"HYI-A.TO","Horizon HighYldBndAd","Fund","Toronto"
"HZD.TO","Horizon COMEXSlvr Br","Fund","Toronto"
"HZM.TO","Horizonte Min Ord J","Fund","Toronto"
"HZU.TO","Horizon COMEXSlvr Bl","Fund","Toronto"
"IGT.TO","iShares Gold Trust","Fund","Toronto"
"ILV.TO","PwrShr S&PIntl LwVol","Fund","Toronto"
"KXF.TO","1stAsst Corp. Brbl Un","Fund","Toronto"
"KXF-A.TO","1stAsst Corp. Brbl Ad","Fund","Toronto"
"LXF.TO","1stAsst 60CvrCall Un","Fund","Toronto"
"LXF-A.TO","1stAsset60 Cover Adv","Fund","Toronto"
"MXF.TO","1stAsset Material Un","Fund","Toronto"
"MXF-A.TO","1stAsst Materials Ad","Fund","Toronto"
"NXF.TO","1stAstEngyGiantCovUn","Fund","Toronto"
"NXF-A.TO","1stAstEngyGiantCovAd","Fund","Toronto"
"NXF-B.TO","1stAstEngyGiatUnhgUn","Fund","Toronto"
"NXF-D.TO","1stAstEngyGiatUnhgAd","Fund","Toronto"
"OXF.TO","1stAsset EngyCall Un","Fund","Toronto"
"OXF-A.TO","1st AssetEngy Adv Un","Fund","Toronto"
"PBD.TO","Purpose Tot Ret Bond","Fund","Toronto"
"PBI.TO","Purpose Best Ideas","Fund","Toronto"
"PBI-B.TO","Purpose Best NnCurHg","Fund","Toronto"
"PDC.TO","PwrShares Cdn Div Un","Fund","Toronto"
"PDF.TO","Purpose Core Div Fnd","Fund","Toronto"
"PEU.TO","Purpose Enhnc US Eq","Fund","Toronto"
"PEU-B.TO","Purpose EnhncUSNnCur","Fund","Toronto"
"PFH.TO","PwrShr HY CorpBnd Un","Fund","Toronto"
"PFL.TO","PwrShr 1-3Yr LadFltg","Fund","Toronto"
"PGL.TO","PwrShr Ultr LiqLTGvt","Fund","Toronto"
"PHE.TO","Purpose Tact Hegd Eq","Fund","Toronto"
"PHE-B.TO","Purpose TacHg NN-Cur","Fund","Toronto"
"PHR.TO","Purpose Duratn HgREF","Fund","Toronto"
"PIN.TO","Purpose Monthly Incm","Fund","Toronto"
"PMM.TO","Purpose Mult-StgyNeu","Fund","Toronto"
"PPS.TO","PwrShares Cdn Pr Un","Fund","Toronto"
"PRA.TO","Purpose DiversRl Ast","Fund","Toronto"
"PSA.TO","Purpose High IntSvgs","Fund","Toronto"
"PSB.TO","PwrShares CorpBnd Un","Fund","Toronto"
"PTB.TO","Powershr TactBond Un","Fund","Toronto"
"PUD.TO","Purpose US DivETF Un","Fund","Toronto"
"PUD-B.TO","Purpose US Div NnCur","Fund","Toronto"
"PXC.TO","PwrShr FTSE RAFI Cdn","Fund","Toronto"
"PXF.TO","1st Asset ProvBnd Un","Fund","Toronto"
"PXF-A.TO","1st Asset ProvBnd Ad","Fund","Toronto"
"PXU.TO","PwrShrs FTSE RAFI US","Fund","Toronto"
"QQC.TO","PwrShares QQQCADH Un","Fund","Toronto"
"QXM.TO","1stAsst MornstrNBkQC","Fund","Toronto"
"QXM-A.TO","1stAsst MornNBkQC Ad","Fund","Toronto"
"RBO.TO","RBC 1-5Yr LddCrp Bnd","Fund","Toronto"
"RCD.TO","RBC QuantCdnDiv Lead","Fund","Toronto"
"RHI.TO","RBC Qnt EAFE DivLead","Fund","Toronto"
"RHP.TO","RBC Quant EUDivLdHeg","Fund","Toronto"
"RHU.TO","RBC Quant US DivLead","Fund","Toronto"
"RID.TO","RBC QuantEAFE Div Un","Fund","Toronto"
"RID-U.TO","RBC QuantEAFE Div US","Fund","Toronto"
"RIT-UN.TO","1st Asset CdnREIT Un","Fund","Toronto"
"RPD.TO","RBC Quant EU DivLdCA","Fund","Toronto"
"RPD-U.TO","RBC Quant EU DivLdUS","Fund","Toronto"
"RQC.TO","RBC Target 15 CrpBnd","Fund","Toronto"
"RQD.TO","RBC Target 16 CrpBnd","Fund","Toronto"
"RQE.TO","RBC Target 17 CrpBnd","Fund","Toronto"
"RQF.TO","RBC Target 18 CrpBnd","Fund","Toronto"
"RQG.TO","RBC Target 19 CrpBnd","Fund","Toronto"
"RQH.TO","RBC Target 20 CrpBnd","Fund","Toronto"
"RQI.TO","RBC Target 21CorpBnd","Fund","Toronto"
"RUD.TO","RBC QntUS DivLead Un","Fund","Toronto"
"RUD-U.TO","RBC QntUS DivLeadUSD","Fund","Toronto"
"RWC.TO","1st AstMSCI CdaLR Un","Fund","Toronto"
"RWC-A.TO","1st AstMSCI CdaLR Ad","Fund","Toronto"
"RWE.TO","1stAst MSCI EurLR Un","Fund","Toronto"
"RWE-A.TO","1stAst MSCI EurLR Ad","Fund","Toronto"
"RWE-B.TO","1stAst EurLR Unhg Un","Fund","Toronto"
"RWE-D.TO","1stAst EurLR Unhg Ad","Fund","Toronto"
"RWU.TO","1st Ast MSCI USA Un","Fund","Toronto"
"RWU-A.TO","1st Ast MSCI USA Adv","Fund","Toronto"
"RWU-B.TO","1stAstMSCI USA Unheg","Fund","Toronto"
"RWU-D.TO","1st Ast USA Unheg Ad","Fund","Toronto"
"RWW.TO","1st AstMSCI World Un","Fund","Toronto"
"RWW-A.TO","1st AstMSCI Wrld Adv","Fund","Toronto"
"RWW-B.TO","1st AstMSCI WrldUnhg","Fund","Toronto"
"RWW-D.TO","1st AstMSCI WrlUnhgA","Fund","Toronto"
"RXD.TO","RBC Quant EmrgMktDiv","Fund","Toronto"
"RXD-U.TO","RBC Quant EmrgMkt US","Fund","Toronto"
"SVR.TO","iShr Sil Bul Hdgd Un","Fund","Toronto"
"SVR-C.TO","iShr Sil Bul Nn-Hdgd","Fund","Toronto"
"THB.TO","PwrShrs S&P/TSX Comp","Fund","Toronto"
"TLV.TO","PowrShr LowVltlty Un","Fund","Toronto"
"TRF-UN.TO","1st Asset EngyRes Un","Fund","Toronto"
"TXF.TO","1stAstTech Giants Un","Fund","Toronto"
"TXF-A.TO","1stAstTech Giant Adv","Fund","Toronto"
"UCD-UN.TO","1stAst MornUS Consmr","Fund","Toronto"
"UHB.TO","PwrShr HiBetaCAD Hdg","Fund","Toronto"
"ULV.TO","PwrShr LowVol CH Idx","Fund","Toronto"
"USB.TO","PwrShr LddrRtUS0-5Yr","Fund","Toronto"
"USB-U.TO","PwrShr LddrRtO-5YrUS","Fund","Toronto"
"UXM.TO","1stAstUS Div50 Un","Fund","Toronto"
"UXM-A.TO","1stAstUS Div50 Ad Un","Fund","Toronto"
"UXM-B.TO","1stAstUS Dv50 UnhgUn","Fund","Toronto"
"UXM-D.TO","1stAstUS Div50UnhgAd","Fund","Toronto"
"VA.TO","Vanguard Dev AsiaPac","Fund","Toronto"
"VAB.TO","Vanguard Cdn Agr Bnd","Fund","Toronto"
"VBG.TO","Vanguard GlbxUS Aggr","Fund","Toronto"
"VBU.TO","Vanguard USAggre Bnd","Fund","Toronto"
"VCE.TO","Vanguard FTSE CdaIdx","Fund","Toronto"
"VCN.TO","Vanguard CdaAllCapUn","Fund","Toronto"
"VDU.TO","Vangrd FTSE Dev exNA","Fund","Toronto"
"VDY.TO","Vanguard FTSE DivYld","Fund","Toronto"
"VE.TO","Vanguard FTSE Dev EU","Fund","Toronto"
"VEE.TO","Vanguard FTSEEmrgMkt","Fund","Toronto"
"VEF.TO","Vanguard FTSE Dev NA","Fund","Toronto"
"VFV.TO","Vanguard S&P500 Indx","Fund","Toronto"
"VGG.TO","Vanguard US DivAppr","Fund","Toronto"
"VGH.TO","Vanguard USDivCad-hg","Fund","Toronto"
"VLE.TO","Valeura Energy Inc J","Fund","Toronto"
"VRE.TO","Vanguard FTSECdnREIT","Fund","Toronto"
"VSB.TO","Vanguard Cdn S-T Bnd","Fund","Toronto"
"VSC.TO","Vanguard S-T CrpBond","Fund","Toronto"
"VSP.TO","Vanguard S&P500 C-Hg","Fund","Toronto"
"VUN.TO","Vanguard US MktIdxUn","Fund","Toronto"
"VUS.TO","Vanguard US TotMktUn","Fund","Toronto"
"VXC.TO","Vanguard FTSEWrldxCA","Fund","Toronto"
"VXM.TO","1stAsst MrnIntlValUn","Fund","Toronto"
"VXM-A.TO","1stAsst MrnIntlValAd","Fund","Toronto"
"VXM-B.TO","1stAst IntlValUnhgUn","Fund","Toronto"
"VXM-D.TO","1stAst IntlValUnhgAd","Fund","Toronto"
"WXM.TO","1stAsst MornMomnt Un","Fund","Toronto"
"WXM-A.TO","1stAsst MornMomentAd","Fund","Toronto"
"XAL.TO","iShrs AlternatePortf","Fund","Toronto"
"XAW.TO","iShr CoreMSCI AC Wex","Fund","Toronto"
"XBB.TO","iShr Cdn Univers Bnd","Fund","Toronto"
"XBM.TO","iShr SP/TSXGblBseMtl","Fund","Toronto"
"XBZ.TO","iShares MSCI Brazil","Fund","Toronto"
