"Code","Symbol","Industry","Board"
"VETO.PA","Vetoquinol","Unknown","Paris"
"ALREF.PA","HOLOSFIND","Unknown","Paris"
"KEY.PA","Keyrus SA","Unknown","Paris"
"MLCVN.PA","CERVIN ENR","Unknown","Paris"
"MLVEL.PA","Velcan Energy","Unknown","Paris"
"ALGOA.PA","GOADV","Unknown","Paris"
"MLGAU.PA","Gaussin","Unknown","Paris"
"RIS.PA","Softway Medical","Unknown","Paris"
"BVD.PA","Belvedere SA","Unknown","Paris"
"ERSC.PA","Eurosic","Unknown","Paris"
"FMU.PA","Fonciere des Murs","Unknown","Paris"
"ALHEO.PA","H2O INNOVATION","Unknown","Paris"
"CGM.PA","Cegedim SA","Unknown","Paris"
"EEM.PA","Elec & Eaux Madagascar","Unknown","Paris"
"DCH.PA","Delachaux S.A","Unknown","Paris"
"ASP.PA","Ast Groupe","Unknown","Paris"
"MLEAS.PA","EASSON TELECOM","Unknown","Paris"
"FIM.PA","Fimalac SA","Unknown","Paris"
"ALXIR.PA","Xiring SA","Unknown","Paris"
"IAM.PA","MAROC TELECOM","Unknown","Paris"
"LNC.PA","Les Nouveaux Constructeurs Inc","Unknown","Paris"
"TOUP.PA","Touax SA","Unknown","Paris"
"LIN.PA","Linedata Services SA","Unknown","Paris"
"AESCH.PA","AES Chemunex SA","Unknown","Paris"
"MLONE.PA","Body One SA","Unknown","Paris"
"VIA.PA","Groupe Vial","Unknown","Paris"
"CEI.PA","Areva SA","Unknown","Paris"
"ALMAS.PA","Mastrad","Unknown","Paris"
"SII.PA","SII SA","Unknown","Paris"
"PCA.PA","PCAS","Unknown","Paris"
"EOS.PA","Acteos","Unknown","Paris"
"ALMIC.PA","Microwave Vision","Unknown","Paris"
"STF.PA","STEF TFE","Unknown","Paris"
"ITL.PA","It Link","Unknown","Paris"
"ALCSY.PA","Come and Stay","Unknown","Paris"
"06267.PA","Groupe Gorge S.A.","Unknown","Paris"
"ECASA.PA","ECA SA","Unknown","Paris"
"TES.PA","Tessi SA","Unknown","Paris"
"ATI.PA","Actia Group","Unknown","Paris"
"HOL.PA","Hologram Industries SA","Unknown","Paris"
"ALENT.PA","Entreparticuliers.Com","Unknown","Paris"
"ALMDG.PA","MGI Digital Graphic Technology","Unknown","Paris"
"BLC.PA","Bastide Le Confort Medica","Unknown","Paris"
"SDG.PA","Synergie SA","Unknown","Paris"
"PAOR.PA","Paris Orleans","Unknown","Paris"
"HF.PA","HF Company SA","Unknown","Paris"
"MLABC.PA","ABC ORTHODON N","Unknown","Paris"
"CEN.PA","Groupe Crit SA","Unknown","Paris"
"ALSDL.PA","DL SOFTWARE N.","Unknown","Paris"
"MLCSP.PA","CN SUPER POWER SAVI","Unknown","Paris"
"SPI.PA","Spir Communication SA","Unknown","Paris"
"ALPWO.PA","Poweo SA","Unknown","Paris"
"MLSTS.PA","STS Group","Unknown","Paris"
"ROCA.PA","Rocamat","Unknown","Paris"
"PROL.PA","PROLOGUE","Unknown","Paris"
"CLAY.PA","Clayeux SA","Unknown","Paris"
"SAR.PA","Systar SA","Unknown","Paris"
"FII.PA","LISI SA","Unknown","Paris"
"FLY.PA","Ste Fonciere Lyonnaise","Unknown","Paris"
"MLVIS.PA","Visio Nerf","Unknown","Paris"
"SRG.PA","FONC.6&7EME PARIS N","Unknown","Paris"
"BOL.PA","Bollore SA","Unknown","Paris"
"DNX.PA","DREAMNEX","Unknown","Paris"
"ITE.PA","Itesoft SA","Unknown","Paris"
"ALSAT.PA","Microwave Vision","Unknown","Paris"
"NXTV.PA","Nextradiotv","Unknown","Paris"
"MLIDS.PA","IDS","Unknown","Paris"
"PRS.PA","Prismaflex International SA","Unknown","Paris"
"MLVLT.PA","Voltalia","Unknown","Paris"
"NRX.PA","Naturex SA","Unknown","Paris"
"ES.PA","Esso (Francaise)","Unknown","Paris"
"ESI.PA","ESI Group SA","Unknown","Paris"
"LPE.PA","Laurent Perrier SA","Unknown","Paris"
"VRAP.PA","Vranken Pommery Monopole","Unknown","Paris"
"MLBDM.PA","Bd Multimedia","Unknown","Paris"
"SCDU.PA","Schaeffer Dufour","Unknown","Paris"
"ALHPC.PA","Heurtey Petrochem","Unknown","Paris"
"MLNEI.PA","News Invest","Unknown","Paris"
"SX.PA","CS Communication et Systemes","Unknown","Paris"
"03894.PA","** SEE<OPEC.PA>","Unknown","Paris"
"SFCA.PA","Societe Francaise de Casinos","Unknown","Paris"
"SPVX.PA","Selcodis SA","Unknown","Paris"
"ENTC.PA","Entrepose Contracting SA","Unknown","Paris"
"TFF.PA","Tonnellerie Francois freres","Unknown","Paris"
"ALPRO.PA","Prodware","Unknown","Paris"
"CGR.PA","Cegereal","Unknown","Paris"
"EMG.PA","Euromedis Group","Unknown","Paris"
"LNA.PA","Le Noble Age","Unknown","Paris"
"CAFO.PA","Cafom SA","Unknown","Paris"
"XIL.PA","Xilam Animation","Unknown","Paris"
"COH.PA","Coheris SA","Unknown","Paris"
"GECM.PA","Gecimed","Unknown","Paris"
"OVG.PA","OVERLAP GROUPE REGR","Unknown","Paris"
"ALMGI.PA","MG International","Unknown","Paris"
"KORI.PA","Korian","Unknown","Paris"
"SMTPC.PA","SMTPC","Unknown","Paris"
"MLTEL.PA","Telemedia Group","Unknown","Paris"
"ALTRI.PA","Trilogiq","Unknown","Paris"
"ITS.PA","ITS Group","Unknown","Paris"
"CCN.PA","Cred Ag De Normandie Seine","Unknown","Paris"
"SDT.PA","Visiodent SA","Unknown","Paris"
"CMD.PA","CMT Medical Technologies Ltd.","Unknown","Paris"
"ALMEO.PA","Groupe Promeo","Unknown","Paris"
"MLSEN.PA","Senior Planet","Unknown","Paris"
"ALWAT.PA","Aerowatt","Unknown","Paris"
"ALTRA.PA","TRAQUEUR","Unknown","Paris"
"ALWEB.PA","Weborama","Unknown","Paris"
"ALMIN.PA","MINDSCAPE","Unknown","Paris"
"MRB.PA","Mr Bricolage SA","Unknown","Paris"
"MLSEC.PA","Securinfor","Unknown","Paris"
"ALNEX.PA","Nexeya S.A.","Unknown","Paris"
"HCO.PA","High Co","Unknown","Paris"
"ALANT.PA","ANTEVENIO R","Unknown","Paris"
"PUS.PA","Public Systeme Hopscotch S.A.","Unknown","Paris"
"AFO.PA","Afone SA","Unknown","Paris"
"SEC.PA","Soditech Ingenierie","Unknown","Paris"
"SFPI.PA","Fonciere Paris-France","Unknown","Paris"
"VET.PA","Vet Affaires","Unknown","Paris"
"GG.PA","Guyenne & Gascogne","Unknown","Paris"
"COI.PA","United Anodisers S.A.","Unknown","Paris"
"LDL.PA","ldlc.com SA","Unknown","Paris"
"ALGFT.PA","Genfit","Unknown","Paris"
"DBT.PA","Encres Dubuit SA","Unknown","Paris"
"LEX.PA","Lexibook","Unknown","Paris"
"OLG.PA","OL Groupe","Unknown","Paris"
"MLJLM.PA","JMLD Ecologic Group","Unknown","Paris"
"LOUP.PA","LDC SA","Unknown","Paris"
"MAN.PA","Manutan International SA","Unknown","Paris"
"ALCRM.PA","CRM Company","Unknown","Paris"
"ALARK.PA","ARKOON NETWORK SEC.","Unknown","Paris"
"DIG.PA","Digigram SA","Unknown","Paris"
"018562.PA","Keyyo S.A.","Unknown","Paris"
"BOZ.PA","Lanson-BCC S.A","Unknown","Paris"
"MLMAT.PA","SIMAT","Unknown","Paris"
"ALBUD.PA","Budget Telecom","Unknown","Paris"
"GEA.PA","Gea (Grenobloise D'Electr","Unknown","Paris"
"ALBRO.PA","BROSSARD","Unknown","Paris"
"CIV.PA","Cred Ag Ille Et Villaine","Unknown","Paris"
"TER.PA","Terreis","Unknown","Paris"
"THEP.PA","Thermador Groupe","Unknown","Paris"
"ALHOM.PA","HOMAIR","Unknown","Paris"
"ODET.PA","Financiere De L'Odet","Unknown","Paris"
"AVF.PA","Avenir Finance SA","Unknown","Paris"
"MLICT.PA","IC TELECOM","Unknown","Paris"
"MPE.PA","Mondial Peche","Unknown","Paris"
"MLALT.PA","Altergaz","Unknown","Paris"
"QUA.PA","Quantel SA","Unknown","Paris"
"MLARC.PA","Arcoa","Unknown","Paris"
"ALRIC.PA","Richel Serres De France","Unknown","Paris"
"GND.PA","Norbert Dentressangle SA","Unknown","Paris"
"MLINF.PA","Informatis Technology System","Unknown","Paris"
"MLPFX.PA","Parfex SA","Unknown","Paris"
"CTRG.PA","Catering International serv","Unknown","Paris"
"DEQN.PA","Crosswood S.A.","Unknown","Paris"
"ALOCT.PA","Octo Technology SA","Unknown","Paris"
"ALDLS.PA","D.L.S.I.","Unknown","Paris"
"MLVER.PA","Verney-Carron SA","Unknown","Paris"
"ALPRI.PA","Press Index","Unknown","Paris"
"TOU.PA","Toupargel Groupe","Unknown","Paris"
"ALMIL.PA","1000mercis","Unknown","Paris"
"CYB.PA","Cybergun SA","Unknown","Paris"
"SELER.PA","Selectirente","Unknown","Paris"
"BH.PA","Bongrain SA","Unknown","Paris"
"MLFST.PA","TechnoFirst SA","Unknown","Paris"
"INN.PA","Innelec Multimedia SA","Unknown","Paris"
"MLFER.PA","Ferco Developpement","Unknown","Paris"
"CFDR.PA","Cofidur SA","Unknown","Paris"
"MLMOB.PA","MOBILEGOV FCE","Unknown","Paris"
"ALP.PA","Adl Partner","Unknown","Paris"
"ALTVO.PA","Evolis","Unknown","Paris"
"MLGLX.PA","AGRIVOLT","Unknown","Paris"
"ALIPS.PA","IPSOGEN","Unknown","Paris"
"MLEO2.PA","EO2","Unknown","Paris"
